"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","compensation","coordinates","correct","correct_display_selecting","correct_welcome","count_A","count_B","count_ISI","count_X","count_break","count_determine_break","count_display_listening","count_display_selecting","count_experiment","count_finished","count_getting_started","count_new_inline_script","count_new_logger","count_new_loop","count_new_sequence","count_plain_block","count_setup_breaks","count_wait_nextitem","count_welcome","datetime","delay_ISI","delay_wait_nextitem","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","flip_order","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_plain_block","logfile","opensesame_codename","opensesame_version","play1","play2","play3","repeat_cycle","response","response_break","response_display_selecting","response_finished","response_time","response_time_break","response_time_display_selecting","response_time_finished","response_time_welcome","response_welcome","round_decimals","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimA","stimB","stimX","subject_nr","subject_parity","time_A","time_B","time_ISI","time_X","time_break","time_determine_break","time_display_listening","time_display_selecting","time_experiment","time_finished","time_getting_started","time_new_inline_script","time_new_logger","time_new_loop","time_new_sequence","time_plain_block","time_setup_breaks","time_wait_nextitem","time_welcome","title","to_break","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","0","0","1","0","0","NA","0","0","0","0","0","0","0","0","0","0","NA","0","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","0","0","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","3.2.1.wav","3.2.1.wav","3.2.3.wav","0","0","NA","0","NA","4931","NA","4931","NA","9275580","return","2","1024","2","48000","-16","experiment","3.2.1.wav","3.2.3.wav","3.2.1.wav","105","odd","9277475","9279956","9279456","9278721","NA","NA","9276475","9280701","792","NA","NA","9276473","9285632","NA","9276473","9276376","NA","9276475","795","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","1","1","3","1","1","NA","1","1","0","0","0","1","1","0","1","0","NA","1","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","1","1","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","3.2.1.wav","3.2.3.wav","3.2.3.wav","0","1","NA","1","NA","4265","NA","4265","NA","9275580","return","2","1024","2","48000","-16","experiment","3.2.1.wav","3.2.3.wav","3.2.3.wav","105","odd","9286887","9289361","9288861","9288116","NA","NA","9285887","9290109","792","NA","NA","9285885","9294375","NA","9285885","9276376","NA","9285887","795","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","2","2","5","2","2","NA","2","2","0","0","0","2","2","0","2","0","NA","2","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","2","2","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","1.1.1.wav","1.1.3.wav","1.1.3.wav","0","1","NA","1","NA","2275","NA","2275","NA","9275580","return","2","1024","2","48000","-16","experiment","1.1.1.wav","1.1.3.wav","1.1.3.wav","105","odd","9295601","9298176","9297676","9296878","NA","NA","9294601","9298979","792","NA","NA","9294598","9301254","NA","9294598","9276376","NA","9294601","795","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","3","3","7","3","3","NA","3","3","0","0","0","3","3","0","3","0","NA","3","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","3","3","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","4.2.2.wav","4.2.4.wav","4.2.4.wav","0","0","NA","0","NA","1182","NA","1182","NA","9275580","return","2","1024","2","48000","-16","experiment","4.2.2.wav","4.2.4.wav","4.2.4.wav","105","odd","9302482","9304942","9304442","9303697","NA","NA","9301482","9305657","792","NA","NA","9301479","9306839","NA","9301479","9276376","NA","9301482","795","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","4","4","9","4","4","NA","4","4","0","0","0","4","4","0","4","0","NA","4","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","4","4","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","1.1.3.wav","1.1.5.wav","1.1.5.wav","0","0","NA","0","NA","655","NA","655","NA","9275580","return","2","1024","2","48000","-16","experiment","1.1.3.wav","1.1.5.wav","1.1.5.wav","105","odd","9308003","9310586","9310086","9309316","NA","NA","9307003","9311374","792","NA","NA","9307000","9312030","NA","9307000","9276376","NA","9307003","795","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","5","5","11","5","5","NA","5","5","0","0","0","5","5","0","5","0","NA","5","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","5","5","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","3.1.4.wav","3.1.2.wav","3.1.2.wav","0","1","NA","1","NA","4781","NA","4781","NA","9275580","return","2","1024","2","48000","-16","experiment","3.1.2.wav","3.1.4.wav","3.1.2.wav","105","odd","9313186","9315755","9315255","9314491","NA","NA","9312186","9316544","792","NA","NA","9312184","9321325","NA","9312184","9276376","NA","9312186","795","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","6","6","13","6","6","NA","6","6","0","0","0","6","6","0","6","0","NA","6","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","6","6","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","2.2.3.wav","2.2.3.wav","2.2.1.wav","0","1","NA","1","NA","582","NA","582","NA","9275580","return","2","1024","2","48000","-16","experiment","2.2.1.wav","2.2.3.wav","2.2.3.wav","105","odd","9322514","9324990","9324489","9323739","NA","NA","9321514","9325726","792","NA","NA","9321512","9326309","NA","9321512","9276376","NA","9321514","795","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","7","7","15","7","7","NA","7","7","0","0","0","7","7","0","7","0","NA","7","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","7","7","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","2.2.2.wav","2.2.2.wav","2.2.4.wav","0","1","NA","1","NA","852","NA","852","NA","9275580","return","2","1024","2","48000","-16","experiment","2.2.2.wav","2.2.4.wav","2.2.2.wav","105","odd","9327479","9329961","9329461","9328728","NA","NA","9326479","9330696","792","NA","NA","9326477","9331549","NA","9326476","9276376","NA","9326479","795","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","8","8","17","8","8","NA","8","8","0","0","0","8","8","0","8","0","NA","8","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","8","8","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","3.1.1.wav","3.1.3.wav","3.1.3.wav","0","1","NA","1","NA","934","NA","934","NA","9275580","return","2","1024","2","48000","-16","experiment","3.1.1.wav","3.1.3.wav","3.1.3.wav","105","odd","9332744","9335255","9334755","9333979","NA","NA","9331743","9335991","792","NA","NA","9331741","9336925","NA","9331741","9276376","NA","9331744","795","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","9","9","19","9","9","NA","9","9","0","0","0","9","9","0","9","0","NA","9","0","Mon 10 Jun 2019 11:36:09 AM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","9","9","/home/ubuntu/Desktop/panara/subject-105.csv","Jazzy James","3.1.3","1.2.2.wav","1.2.2.wav","1.2.4.wav","0","1","NA","1","NA","734","NA","734","NA","9275580","return","2","1024","2","48000","-16","experiment","1.2.2.wav","1.2.4.wav","1.2.2.wav","105","odd","9338113","9340716","9340216","9339412","NA","NA","9337113","9341454","792","NA","NA","9337111","9342188","NA","9337110","9276376","NA","9337113","795","New experiment","NA","0","0","0","yes","1024"
