"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","compensation","coordinates","correct","correct_display_selecting","correct_welcome","count_A","count_B","count_ISI","count_X","count_break","count_determine_break","count_display_listening","count_display_selecting","count_experiment","count_finished","count_getting_started","count_new_inline_script","count_new_logger","count_new_loop","count_new_sequence","count_plain_block","count_setup_breaks","count_wait_nextitem","count_welcome","datetime","delay_ISI","delay_wait_nextitem","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","flip_order","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_plain_block","logfile","opensesame_codename","opensesame_version","play1","play2","play3","repeat_cycle","response","response_break","response_display_selecting","response_finished","response_time","response_time_break","response_time_display_selecting","response_time_finished","response_time_welcome","response_welcome","round_decimals","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimA","stimB","stimX","subject_nr","subject_parity","time_A","time_B","time_ISI","time_X","time_break","time_determine_break","time_display_listening","time_display_selecting","time_experiment","time_finished","time_getting_started","time_new_inline_script","time_new_logger","time_new_loop","time_new_sequence","time_plain_block","time_setup_breaks","time_wait_nextitem","time_welcome","title","to_break","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","0","0","1","0","0","NA","0","0","0","0","0","0","0","0","0","0","NA","0","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","0","0","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","2.2.4.wav","2.2.2.wav","2.2.2.wav","0","1","NA","1","NA","3388","NA","3388","NA","1365606","1","2","1024","2","48000","-16","experiment","2.2.2.wav","2.2.4.wav","2.2.2.wav","113","odd","1367246","1369726","1369226","1368477","NA","NA","1366246","1370458","541","NA","NA","1366243","1373846","NA","1366243","1366150","NA","1366246","543","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","1","1","3","1","1","NA","1","1","0","0","0","1","1","0","1","0","NA","1","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","1","1","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","2.2.4.wav","2.2.4.wav","2.2.2.wav","0","1","NA","1","NA","1047","NA","1047","NA","1365606","1","2","1024","2","48000","-16","experiment","2.2.2.wav","2.2.4.wav","2.2.4.wav","113","odd","1375144","1377600","1377100","1376369","NA","NA","1374144","1378351","541","NA","NA","1374141","1379398","NA","1374141","1366150","NA","1374144","543","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","2","2","5","2","2","NA","2","2","0","0","0","2","2","0","2","0","NA","2","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","2","2","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","3.2.4.wav","3.2.2.wav","3.2.2.wav","0","1","NA","1","NA","3072","NA","3072","NA","1365606","1","2","1024","2","48000","-16","experiment","3.2.2.wav","3.2.4.wav","3.2.2.wav","113","odd","1380627","1383155","1382655","1381878","NA","NA","1379627","1383932","541","NA","NA","1379625","1387005","NA","1379624","1366150","NA","1379627","543","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","3","3","7","3","3","NA","3","3","0","0","0","3","3","0","3","0","NA","3","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","3","3","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","4.2.3.wav","4.2.1.wav","4.2.1.wav","0","0","NA","0","NA","1110","NA","1110","NA","1365606","1","2","1024","2","48000","-16","experiment","4.2.1.wav","4.2.3.wav","4.2.1.wav","113","odd","1388214","1390709","1390209","1389470","NA","NA","1387214","1391447","541","NA","NA","1387212","1392557","NA","1387211","1366150","NA","1387214","543","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","4","4","9","4","4","NA","4","4","0","0","0","4","4","0","4","0","NA","4","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","4","4","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","2.1.5.wav","2.1.5.wav","2.1.3.wav","0","1","NA","1","NA","911","NA","911","NA","1365606","1","2","1024","2","48000","-16","experiment","2.1.3.wav","2.1.5.wav","2.1.5.wav","113","odd","1393755","1396280","1395780","1395024","NA","NA","1392755","1397030","541","NA","NA","1392752","1397941","NA","1392752","1366150","NA","1392755","543","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","5","5","11","5","5","NA","5","5","0","0","0","5","5","0","5","0","NA","5","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","5","5","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","5.2.3.wav","5.2.3.wav","5.2.5.wav","0","1","NA","1","NA","2503","NA","2503","NA","1365606","1","2","1024","2","48000","-16","experiment","5.2.3.wav","5.2.5.wav","5.2.3.wav","113","odd","1399141","1401604","1401104","1400372","NA","NA","1398140","1402357","541","NA","NA","1398138","1404861","NA","1398138","1366150","NA","1398141","543","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","6","6","13","6","6","NA","6","6","0","0","0","6","6","0","6","0","NA","6","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","6","6","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","2.1.1.wav","2.1.1.wav","2.1.3.wav","0","1","NA","1","NA","1231","NA","1231","NA","1365606","1","2","1024","2","48000","-16","experiment","2.1.1.wav","2.1.3.wav","2.1.1.wav","113","odd","1406045","1408540","1408040","1407298","NA","NA","1405044","1409293","541","NA","NA","1405042","1410524","NA","1405042","1366150","NA","1405045","543","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","7","7","15","7","7","NA","7","7","0","0","0","7","7","0","7","0","NA","7","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","7","7","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","2.2.3.wav","2.2.1.wav","2.2.1.wav","0","0","NA","0","NA","563","NA","563","NA","1365606","1","2","1024","2","48000","-16","experiment","2.2.1.wav","2.2.3.wav","2.2.1.wav","113","odd","1411742","1414221","1413721","1412973","NA","NA","1410742","1414952","541","NA","NA","1410739","1415516","NA","1410739","1366150","NA","1410742","543","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","8","8","17","8","8","NA","8","8","0","0","0","8","8","0","8","0","NA","8","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","8","8","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","1.2.3.wav","1.2.3.wav","1.2.1.wav","0","0","NA","0","NA","532","NA","532","NA","1365606","1","2","1024","2","48000","-16","experiment","1.2.1.wav","1.2.3.wav","1.2.3.wav","113","odd","1416725","1419283","1418783","1417982","NA","NA","1415725","1420079","541","NA","NA","1415722","1420612","NA","1415722","1366150","NA","1415725","543","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","9","9","19","9","9","NA","9","9","0","0","0","9","9","0","9","0","NA","9","0","Thu 25 Jul 2019 01:01:23 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","9","9","/home/ubuntu/Desktop/panara/subject-113.csv","Jazzy James","3.1.3","1.2.3.wav","1.2.5.wav","1.2.5.wav","0","1","NA","1","NA","1131","NA","1131","NA","1365606","1","2","1024","2","48000","-16","experiment","1.2.3.wav","1.2.5.wav","1.2.5.wav","113","odd","1421777","1424356","1423856","1423058","NA","NA","1420777","1425135","541","NA","NA","1420774","1426266","NA","1420774","1366150","NA","1420777","543","New experiment","NA","0","0","0","yes","1024"
