"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","compensation","coordinates","correct","correct_display_selecting","correct_welcome","count_A","count_B","count_ISI","count_X","count_break","count_determine_break","count_display_listening","count_display_selecting","count_experiment","count_finished","count_getting_started","count_new_inline_script","count_new_logger","count_new_loop","count_new_sequence","count_plain_block","count_setup_breaks","count_wait_nextitem","count_welcome","datetime","delay_ISI","delay_wait_nextitem","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","flip_order","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_plain_block","logfile","opensesame_codename","opensesame_version","play1","play2","play3","repeat_cycle","response","response_break","response_display_selecting","response_finished","response_time","response_time_break","response_time_display_selecting","response_time_finished","response_time_welcome","response_welcome","round_decimals","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimA","stimB","stimX","subject_nr","subject_parity","time_A","time_B","time_ISI","time_X","time_break","time_determine_break","time_display_listening","time_display_selecting","time_experiment","time_finished","time_getting_started","time_new_inline_script","time_new_logger","time_new_loop","time_new_sequence","time_plain_block","time_setup_breaks","time_wait_nextitem","time_welcome","title","to_break","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","0","0","1","0","0","NA","0","0","0","0","0","0","0","0","0","0","NA","0","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","0","0","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","2.2.5.wav","2.2.3.wav","2.2.3.wav","0","1","NA","1","NA","10915","NA","10915","NA","124058","space","2","1024","2","48000","-16","experiment","2.2.3.wav","2.2.5.wav","2.2.3.wav","117","odd","125633","128087","127587","126878","NA","NA","124633","128822","526","NA","NA","124631","139738","NA","124631","124586","NA","124633","528","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","1","1","3","1","1","NA","1","1","0","0","0","1","1","0","1","0","NA","1","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","1","1","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","4.1.3.wav","4.1.1.wav","4.1.1.wav","0","1","NA","1","NA","16378","NA","16378","NA","124058","space","2","1024","2","48000","-16","experiment","4.1.1.wav","4.1.3.wav","4.1.1.wav","117","odd","140983","143424","142924","142209","NA","NA","139983","144143","526","NA","NA","139981","160521","NA","139981","124586","NA","139983","528","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","2","2","5","2","2","NA","2","2","0","0","0","2","2","0","2","0","NA","2","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","2","2","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","3.2.1.wav","3.2.3.wav","3.2.3.wav","0","1","NA","1","NA","13682","NA","13682","NA","124058","space","2","1024","2","48000","-16","experiment","3.2.1.wav","3.2.3.wav","3.2.3.wav","117","odd","161693","164203","163703","162944","NA","NA","160693","164950","526","NA","NA","160691","178633","NA","160691","124586","NA","160693","528","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","3","3","7","3","3","NA","3","3","0","0","0","3","3","0","3","0","NA","3","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","3","3","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","4.1.5.wav","4.1.3.wav","4.1.3.wav","0","0","NA","0","NA","1026","NA","1026","NA","124058","space","2","1024","2","48000","-16","experiment","4.1.3.wav","4.1.5.wav","4.1.3.wav","117","odd","179819","182272","181772","181055","NA","NA","178819","182989","526","NA","NA","178817","184015","NA","178817","124586","NA","178819","528","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","4","4","9","4","4","NA","4","4","0","0","0","4","4","0","4","0","NA","4","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","4","4","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","3.2.2.wav","3.2.4.wav","3.2.4.wav","0","0","NA","0","NA","16573","NA","16573","NA","124058","space","2","1024","2","48000","-16","experiment","3.2.2.wav","3.2.4.wav","3.2.4.wav","117","odd","185171","187711","187211","186460","NA","NA","184171","188458","526","NA","NA","184168","205031","NA","184168","124586","NA","184171","528","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","5","5","11","5","5","NA","5","5","0","0","0","5","5","0","5","0","NA","5","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","5","5","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","1.1.3.wav","1.1.3.wav","1.1.5.wav","0","0","NA","0","NA","10745","NA","10745","NA","124058","space","2","1024","2","48000","-16","experiment","1.1.3.wav","1.1.5.wav","1.1.3.wav","117","odd","206187","208767","208267","207488","NA","NA","205187","209549","526","NA","NA","205184","220295","NA","205184","124586","NA","205187","528","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","6","6","13","6","6","NA","6","6","0","0","0","6","6","0","6","0","NA","6","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","6","6","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","1.2.3.wav","1.2.3.wav","1.2.5.wav","0","0","NA","0","NA","1220","NA","1220","NA","124058","space","2","1024","2","48000","-16","experiment","1.2.3.wav","1.2.5.wav","1.2.3.wav","117","odd","221436","224018","223518","222739","NA","NA","220435","224801","526","NA","NA","220433","226021","NA","220433","124586","NA","220436","528","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","7","7","15","7","7","NA","7","7","0","0","0","7","7","0","7","0","NA","7","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","7","7","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","1.2.2.wav","1.2.4.wav","1.2.4.wav","0","0","NA","0","NA","5562","NA","5562","NA","124058","space","2","1024","2","48000","-16","experiment","1.2.2.wav","1.2.4.wav","1.2.4.wav","117","odd","227189","229715","229215","228463","NA","NA","226188","230482","526","NA","NA","226186","236045","NA","226186","124586","NA","226189","528","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","8","8","17","8","8","NA","8","8","0","0","0","8","8","0","8","0","NA","8","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","yes","no","mono","no","18","no","white","no","yes","768","8","8","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","4.1.3.wav","4.1.3.wav","4.1.1.wav","0","0","NA","0","NA","6586","NA","6586","NA","124058","space","2","1024","2","48000","-16","experiment","4.1.1.wav","4.1.3.wav","4.1.3.wav","117","odd","237210","239654","239154","238439","NA","NA","236210","240394","526","NA","NA","236208","246980","NA","236207","124586","NA","236210","528","New experiment","NA","0","0","0","yes","1024"
"undefined","undefined","undefined","undefined","black","no","legacy","0","uniform","undefined","undefined","undefined","9","9","19","9","9","NA","9","9","0","0","0","9","9","0","9","0","NA","9","0","Fri 26 Jul 2019 12:52:33 PM PDT","500","1000","The main experiment item","yes","NA","ABX_v3.osexp","/home/ubuntu/Desktop/panara","no","no","mono","no","18","no","white","no","yes","768","9","9","/home/ubuntu/Desktop/panara/subject-117.csv","Jazzy James","3.1.3","4.2.1.wav","4.2.1.wav","4.2.3.wav","0","0","NA","0","NA","837","NA","837","NA","124058","space","2","1024","2","48000","-16","experiment","4.2.1.wav","4.2.3.wav","4.2.1.wav","117","odd","248163","250618","250118","249403","NA","NA","247163","251366","526","NA","NA","247160","252203","NA","247160","124586","NA","247163","528","New experiment","NA","0","0","0","yes","1024"
